Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Segment,Customer_Type,Division,District,Purchase_Frequency_Monthly,Customer_Lifetime_Value_BDT
CUST-BD-00506,Rafi Mia,29,Male,Low-Engagement,Regular,Barisal,Barisal,3,5157.56
CUST-BD-01696,Jamal Khan,58,Male,Low-Engagement,New,Sylhet,Sunamganj,5,2213.68
CUST-BD-02721,Jannatul Dey,58,Female,Low-Engagement,Churned-Risk,Sylhet,Sylhet,15,7693.29
CUST-BD-03030,Muntasir Mondal,35,Male,Moderate-Spender,Reactivated,Sylhet,Sunamganj,4,32889.37
CUST-BD-01189,Liton Rahman,41,Male,High-Value,New,Rangpur,Dinajpur,8,306560.18
CUST-BD-04771,Mithila Sarkar,35,Female,Moderate-Spender,Loyal,Chittagong,Feni,8,18379.49
CUST-BD-01514,Popy Khan,18,Female,High-Value,Loyal,Barisal,Pirojpur,19,420939.81
CUST-BD-04363,Tania Khan,38,Female,Moderate-Spender,Regular,Sylhet,Sunamganj,6,51176.76
CUST-BD-03857,Riya Talukder,18,Female,High-Value,Regular,Rangpur,Dinajpur,24,114046.65
CUST-BD-01462,Jamal Banik,20,Male,Low-Engagement,Regular,Dhaka,Munshiganj,16,17193.54
CUST-BD-04606,Mou Ghosh,31,Female,Low-Engagement,New,Rajshahi,Sirajganj,12,1467.12
CUST-BD-04331,Puja Khan,43,Female,Moderate-Spender,Regular,Barisal,Patuakhali,19,58757.07
CUST-BD-01787,Rakib Roy,31,Male,Moderate-Spender,Regular,Khulna,Khulna,5,46767.77
CUST-BD-03046,Tanvir Sarkar,18,Male,Moderate-Spender,Loyal,Dhaka,Dhaka,13,17579.68
CUST-BD-00768,Nusrat Sikder,56,Female,Moderate-Spender,Regular,Sylhet,Sunamganj,16,33707.91
CUST-BD-01084,Rahim Biswas,59,Male,Low-Engagement,Churned-Risk,Sylhet,Sunamganj,18,16444.49
CUST-BD-00615,Anwar Khan,64,Male,Moderate-Spender,Regular,Khulna,Chuadanga,23,43811.84
CUST-BD-02041,Munni Mia,26,Female,High-Value,New,Mymensingh,Sherpur,24,454843.16
CUST-BD-02790,Rupa Mondal,37,Female,Moderate-Spender,Regular,Rangpur,Rangpur,23,48761.03
CUST-BD-04720,Arif Islam,36,Male,High-Value,Loyal,Barisal,Patuakhali,15,228442.54
CUST-BD-03615,Rifat Sarkar,43,Male,Moderate-Spender,Loyal,Rajshahi,Sirajganj,8,55354.51
CUST-BD-00727,Noman Mondal,35,Male,High-Value,Loyal,Rajshahi,Rajshahi,24,412004.09
CUST-BD-02463,Tanvir Hawlader,40,Male,High-Value,Regular,Dhaka,Narayanganj,14,287673.4
CUST-BD-04957,Kamrul Molla,32,Male,High-Value,Regular,Mymensingh,Jamalpur,23,205797.31
CUST-BD-00188,Mou Banik,34,Female,Moderate-Spender,New,Chittagong,Comilla,4,26878.81
CUST-BD-04065,Toma Biswas,23,Female,Moderate-Spender,New,Khulna,Khulna,19,75908.39
CUST-BD-03658,Riya Roy,18,Female,Low-Engagement,Regular,Sylhet,Moulvibazar,12,3843.67
CUST-BD-02075,Hasan Hossain,27,Male,Moderate-Spender,Loyal,Khulna,Khulna,20,27478.82
CUST-BD-04322,Sadia Biswas,33,Female,Low-Engagement,Regular,Barisal,Pirojpur,9,14671.96
CUST-BD-04819,Shafiq Majumder,42,Male,VIP-Platinum,Churned-Risk,Rangpur,Gaibandha,7,626141.85
CUST-BD-03860,Munni Dey,32,Female,Moderate-Spender,Loyal,Barisal,Bhola,12,10505.59
CUST-BD-01465,Shayla Biswas,28,Female,Moderate-Spender,Regular,Rajshahi,Sirajganj,20,74482.34
CUST-BD-01485,Jannatul Khan,37,Female,Moderate-Spender,Regular,Khulna,Jessore,5,62061.32
CUST-BD-04970,Arif Islam,52,Male,High-Value,New,Sylhet,Moulvibazar,18,152666.26
CUST-BD-01967,Puja Ghosh,32,Female,High-Value,Loyal,Sylhet,Sunamganj,22,315730.46
CUST-BD-00384,Rafi Banik,28,Male,Moderate-Spender,Regular,Sylhet,Sunamganj,11,65428.98
CUST-BD-01285,Rafi Hossain,25,Male,High-Value,Churned-Risk,Chittagong,Cox's Bazar,17,141932.14
CUST-BD-03254,Mahabub Sarkar,47,Male,High-Value,Regular,Rangpur,Dinajpur,7,164178.25
CUST-BD-03735,Hasan Das,44,Male,VIP-Platinum,Loyal,Mymensingh,Mymensingh,16,727709.03
CUST-BD-02058,Rafi Rahman,45,Male,High-Value,Loyal,Dhaka,Narsingdi,7,237012.98
CUST-BD-03738,Mithila Nath,33,Female,Low-Engagement,Regular,Rajshahi,Bogura,3,4560.83
CUST-BD-02006,Mahabub Banik,37,Male,Low-Engagement,Regular,Dhaka,Manikganj,8,13227.44
CUST-BD-03933,Puja Paul,45,Female,Moderate-Spender,Regular,Rangpur,Dinajpur,16,57549.79
CUST-BD-03580,Milon Sheikh,22,Male,High-Value,Loyal,Chittagong,Chandpur,6,307204.33
CUST-BD-00189,Mou Roy,24,Female,High-Value,Regular,Barisal,Patuakhali,23,423672.65
CUST-BD-00490,Sazzad Nath,45,Male,Low-Engagement,New,Chittagong,Comilla,3,15950.95
CUST-BD-04015,Jahangir Biswas,34,Male,Moderate-Spender,Regular,Mymensingh,Jamalpur,9,65430.25
CUST-BD-00971,Imran Begum,36,Male,Moderate-Spender,Regular,Mymensingh,Netrokona,13,66508.99
CUST-BD-04886,Rahela Ahmed,29,Female,Moderate-Spender,New,Rajshahi,Sirajganj,20,19462.04
CUST-BD-04670,Nasreen Hawlader,35,Female,Low-Engagement,Loyal,Chittagong,Noakhali,19,19407.18
CUST-BD-04038,Jannatul Ahmed,32,Female,Moderate-Spender,Regular,Sylhet,Habiganj,5,29871.03
CUST-BD-04480,Anika Sikder,47,Female,Moderate-Spender,Regular,Mymensingh,Netrokona,14,12664.71
CUST-BD-02728,Shamima Chowdhury,51,Female,Moderate-Spender,Regular,Rangpur,Rangpur,17,31077.55
CUST-BD-02952,Anwar Mondal,44,Male,Moderate-Spender,New,Rajshahi,Pabna,10,45136.09
CUST-BD-04423,Anika Banik,50,Female,Low-Engagement,New,Mymensingh,Jamalpur,20,9395.45
CUST-BD-00505,Mithila Dey,27,Female,Moderate-Spender,Loyal,Sylhet,Moulvibazar,19,41235.43
CUST-BD-00020,Siam Das,18,Male,High-Value,Regular,Sylhet,Habiganj,7,287453.2
CUST-BD-02096,Nadia Islam,34,Female,High-Value,Churned-Risk,Chittagong,Cox's Bazar,16,147327.61
CUST-BD-04230,Sazzad Mia,35,Male,High-Value,Regular,Dhaka,Munshiganj,1,178369.51
CUST-BD-01575,Tania Talukder,40,Female,High-Value,Churned-Risk,Dhaka,Munshiganj,22,255480.43
CUST-BD-02215,Nadia Molla,29,Female,High-Value,Reactivated,Dhaka,Narayanganj,15,197840.28
CUST-BD-02167,Toma Sheikh,25,Female,High-Value,Regular,Chittagong,Cox's Bazar,18,489103.66
CUST-BD-04020,Sadia Talukder,33,Female,Moderate-Spender,Regular,Sylhet,Moulvibazar,9,35075.15
CUST-BD-02519,Nusrat Dey,32,Female,High-Value,Loyal,Mymensingh,Mymensingh,2,489524.31
CUST-BD-03876,Kamrul Biswas,49,Male,VIP-Platinum,Regular,Khulna,Satkhira,17,278112.91
CUST-BD-03301,Noman Bhuiyan,39,Male,High-Value,Regular,Chittagong,Feni,17,290996.25
CUST-BD-02310,Anwar Saha,45,Male,Moderate-Spender,Regular,Rangpur,Dinajpur,22,49963.74
CUST-BD-03386,Fatema Sheikh,28,Female,High-Value,Regular,Mymensingh,Jamalpur,11,280044.23
CUST-BD-00086,Laboni Saha,28,Female,High-Value,New,Khulna,Jessore,4,337041.34
CUST-BD-03327,Rakib Sikder,34,Male,Moderate-Spender,Regular,Barisal,Patuakhali,9,43574.1
CUST-BD-02390,Kaniz Khan,47,Female,Moderate-Spender,Churned-Risk,Khulna,Khulna,7,51705.53
CUST-BD-02148,Munni Talukder,25,Female,Moderate-Spender,Regular,Rangpur,Lalmonirhat,21,13366.56
CUST-BD-04357,Mamun Sarkar,37,Male,Moderate-Spender,Regular,Mymensingh,Netrokona,15,45297.26
CUST-BD-03749,Sabbir Talukder,52,Male,Low-Engagement,Regular,Chittagong,Feni,10,3179.93
CUST-BD-02806,Meghla Sarkar,18,Female,Low-Engagement,Regular,Barisal,Patuakhali,5,12854.19
CUST-BD-03252,Mamun Molla,38,Male,Low-Engagement,Loyal,Barisal,Patuakhali,16,18224.47
CUST-BD-03820,Anwar Sheikh,20,Male,VIP-Platinum,Loyal,Barisal,Patuakhali,16,634115.76
CUST-BD-03731,Mitu Paul,45,Female,Moderate-Spender,Loyal,Dhaka,Gazipur,12,33141.42
CUST-BD-02748,Milon Sheikh,21,Male,Low-Engagement,Loyal,Barisal,Barisal,6,10183.1
CUST-BD-03827,Sabbir Hawlader,20,Male,Moderate-Spender,Loyal,Mymensingh,Mymensingh,24,46941.08
CUST-BD-02247,Jahangir Paul,24,Male,High-Value,Reactivated,Sylhet,Sunamganj,9,454646.61
CUST-BD-00946,Anwar Hossain,22,Male,High-Value,Regular,Rajshahi,Sirajganj,9,54213.49
CUST-BD-03920,Nasreen Saha,34,Female,Moderate-Spender,New,Rangpur,Gaibandha,24,36493.52
CUST-BD-04209,Bristy Talukder,24,Female,High-Value,Loyal,Sylhet,Moulvibazar,14,355556.87
CUST-BD-00406,Sabrina Majumder,42,Female,Moderate-Spender,Churned-Risk,Dhaka,Munshiganj,14,53614.06
CUST-BD-03683,Mou Islam,37,Female,Moderate-Spender,Regular,Sylhet,Habiganj,11,38859.87
CUST-BD-04704,Sumaiya Talukder,41,Female,Moderate-Spender,New,Sylhet,Habiganj,3,56585.85
CUST-BD-00253,Kamrul Hossain,60,Male,Moderate-Spender,Loyal,Khulna,Khulna,24,37716.41
CUST-BD-03968,Sazzad Rahman,18,Male,Moderate-Spender,Regular,Chittagong,Cox's Bazar,16,68341.44
CUST-BD-00562,Shayla Paul,59,Female,Moderate-Spender,Regular,Khulna,Bagerhat,6,53853.65
CUST-BD-00766,Rahim Biswas,26,Male,Moderate-Spender,Regular,Sylhet,Habiganj,16,18504.3
CUST-BD-03099,Hasan Biswas,33,Male,Moderate-Spender,Regular,Barisal,Barisal,16,63022.77
CUST-BD-04697,Sabrina Sikder,41,Female,VIP-Platinum,Regular,Barisal,Patuakhali,14,1462295.42
CUST-BD-01484,Sazzad Molla,30,Male,Moderate-Spender,New,Barisal,Bhola,6,59966.22
CUST-BD-01448,Siam Sikder,42,Male,High-Value,Churned-Risk,Khulna,Jessore,15,281703.33
CUST-BD-03601,Mou Molla,25,Female,High-Value,Loyal,Barisal,Bhola,1,199407.61
CUST-BD-03361,Shayla Ghosh,21,Female,Moderate-Spender,Loyal,Barisal,Patuakhali,12,26645.11
CUST-BD-00820,Nusrat Dey,47,Female,Low-Engagement,Loyal,Chittagong,Chandpur,11,17039.55
CUST-BD-03163,Anwar Majumder,29,Male,Moderate-Spender,Loyal,Khulna,Khulna,7,52321.09
CUST-BD-01961,Nusrat Akter,34,Female,Moderate-Spender,Loyal,Rajshahi,Bogura,8,72337.78
CUST-BD-00867,Toma Nath,38,Female,Moderate-Spender,Reactivated,Dhaka,Gazipur,15,77883.94
CUST-BD-00010,Zubayer Molla,41,Male,Low-Engagement,Regular,Chittagong,Cox's Bazar,11,18349.59
CUST-BD-00730,Toma Nath,25,Female,Moderate-Spender,Loyal,Sylhet,Sylhet,13,65373.66
CUST-BD-02529,Kaniz Mondal,59,Female,Low-Engagement,Loyal,Rangpur,Rangpur,10,11293.76
CUST-BD-03996,Shamima Ghosh,35,Female,High-Value,Loyal,Sylhet,Sunamganj,15,212433.87
CUST-BD-04655,Jamal Roy,43,Male,Low-Engagement,New,Rajshahi,Sirajganj,11,9927.73
CUST-BD-02452,Mithila Dey,25,Female,Low-Engagement,Regular,Mymensingh,Sherpur,13,15103.83
CUST-BD-02626,Lamiya Sikder,24,Female,High-Value,Loyal,Rangpur,Gaibandha,16,417229.04
CUST-BD-04206,Sazzad Sarkar,27,Male,Moderate-Spender,Loyal,Khulna,Jessore,5,60696.58
CUST-BD-02013,Zubayer Mia,25,Male,Low-Engagement,Regular,Sylhet,Moulvibazar,23,8669.38
CUST-BD-02087,Nasreen Majumder,28,Female,High-Value,Loyal,Rajshahi,Natore,15,231160.93
CUST-BD-00348,Shafiq Paul,18,Male,High-Value,Loyal,Dhaka,Narayanganj,17,273385.82
CUST-BD-03780,Muntasir Hawlader,33,Male,High-Value,Regular,Dhaka,Manikganj,16,201940.36
CUST-BD-02916,Rahela Talukder,57,Female,Moderate-Spender,Reactivated,Sylhet,Moulvibazar,13,56538.75
CUST-BD-01979,Arif Dey,25,Male,Low-Engagement,Regular,Mymensingh,Sherpur,23,18538.71
CUST-BD-01459,Nadia Sikder,50,Female,High-Value,Regular,Barisal,Patuakhali,23,78675.11
CUST-BD-02525,Anwar Molla,46,Male,High-Value,New,Rangpur,Dinajpur,13,406975.75
CUST-BD-02822,Mou Mondal,45,Female,Moderate-Spender,Regular,Khulna,Bagerhat,17,11715.1
CUST-BD-03671,Meghla Molla,47,Female,Low-Engagement,Regular,Khulna,Khulna,23,9388.86
CUST-BD-02672,Rahela Akter,41,Female,Moderate-Spender,Regular,Sylhet,Habiganj,10,58813.33
CUST-BD-03510,Nadia Mia,28,Female,Moderate-Spender,Regular,Barisal,Pirojpur,3,24505.98
CUST-BD-00043,Popy Das,33,Female,Moderate-Spender,Regular,Chittagong,Comilla,20,64608.14
CUST-BD-03193,Tania Ghosh,62,Female,High-Value,Churned-Risk,Chittagong,Feni,14,105907.47
CUST-BD-01837,Nasreen Paul,21,Female,Low-Engagement,Regular,Dhaka,Dhaka,7,10173.17
CUST-BD-02582,Kaniz Ahmed,39,Female,Low-Engagement,Churned-Risk,Sylhet,Sylhet,14,7115.23
CUST-BD-00652,Shamima Molla,48,Female,Moderate-Spender,Loyal,Mymensingh,Jamalpur,10,71856.46
CUST-BD-02206,Jahangir Majumder,40,Male,Low-Engagement,New,Khulna,Jessore,24,19445.58
CUST-BD-01532,Meghla Paul,18,Female,Low-Engagement,Regular,Rajshahi,Bogura,12,19717.89
CUST-BD-03628,Tasnim Chowdhury,44,Female,Moderate-Spender,Loyal,Sylhet,Moulvibazar,13,10492.27
CUST-BD-02950,Karim Khan,18,Male,Low-Engagement,New,Khulna,Jessore,17,17979.01
CUST-BD-04075,Rakib Majumder,29,Male,Moderate-Spender,New,Rangpur,Gaibandha,9,23501.8
CUST-BD-03467,Siam Khan,30,Male,Moderate-Spender,Loyal,Sylhet,Moulvibazar,2,35617.72
CUST-BD-00336,Kamrul Hawlader,33,Male,High-Value,Regular,Khulna,Jessore,5,222224.47
CUST-BD-04603,Munni Hossain,54,Female,Low-Engagement,Churned-Risk,Sylhet,Sunamganj,21,4655.19
CUST-BD-00359,Rahela Khan,38,Female,High-Value,Regular,Rajshahi,Sirajganj,23,271412.99
CUST-BD-02847,Nasreen Saha,27,Female,Low-Engagement,Regular,Khulna,Jessore,10,9725.69
CUST-BD-00439,Karim Molla,18,Male,Moderate-Spender,New,Chittagong,Chandpur,4,68528.4
CUST-BD-02726,Bristy Sheikh,35,Female,High-Value,Churned-Risk,Rangpur,Lalmonirhat,5,493370.03
CUST-BD-04784,Riya Molla,23,Female,Moderate-Spender,New,Barisal,Bhola,2,46178.03
CUST-BD-03148,Liton Rahman,26,Male,Moderate-Spender,Regular,Dhaka,Gazipur,22,45145.73
CUST-BD-00204,Naim Molla,47,Male,Moderate-Spender,Regular,Khulna,Jessore,21,59826.64
CUST-BD-01000,Sazzad Das,41,Male,Moderate-Spender,Churned-Risk,Rajshahi,Bogura,23,70931.43
CUST-BD-03730,Toma Khan,18,Female,Moderate-Spender,Regular,Rangpur,Dinajpur,15,23501.45
CUST-BD-04350,Rupa Rahman,28,Female,High-Value,Regular,Dhaka,Gazipur,1,467542.73
CUST-BD-04739,Lamiya Banik,18,Female,Low-Engagement,Loyal,Mymensingh,Mymensingh,16,17880.28
CUST-BD-02615,Mamun Chowdhury,42,Male,Low-Engagement,Loyal,Dhaka,Dhaka,6,19940.79
CUST-BD-00664,Sazzad Islam,28,Male,Moderate-Spender,New,Rangpur,Lalmonirhat,22,18108.52
CUST-BD-03145,Popy Mia,40,Female,Moderate-Spender,New,Rangpur,Dinajpur,20,11412.43
CUST-BD-00171,Toma Majumder,24,Female,High-Value,Loyal,Chittagong,Comilla,11,301514.93
CUST-BD-03890,Toma Majumder,45,Female,High-Value,Regular,Barisal,Barisal,3,223145.11
CUST-BD-02416,Sabrina Begum,38,Female,Low-Engagement,Loyal,Khulna,Bagerhat,20,6240.19
CUST-BD-04876,Sazzad Islam,22,Male,Moderate-Spender,Regular,Sylhet,Sunamganj,23,23170.32
CUST-BD-03607,Mamun Majumder,25,Male,Low-Engagement,Loyal,Rajshahi,Rajshahi,14,9018.51
CUST-BD-03262,Shayla Hossain,35,Female,Moderate-Spender,Regular,Khulna,Khulna,16,28559.69
CUST-BD-00040,Tania Akter,37,Female,Low-Engagement,New,Barisal,Patuakhali,24,13105.15
CUST-BD-04326,Siam Akter,47,Male,High-Value,Regular,Barisal,Barisal,20,236369.34
CUST-BD-04936,Kamrul Islam,41,Male,Moderate-Spender,Loyal,Sylhet,Moulvibazar,21,26017.72
CUST-BD-01561,Rifat Das,34,Male,Low-Engagement,Loyal,Rajshahi,Sirajganj,13,15939.94
CUST-BD-04624,Sazzad Paul,44,Male,Low-Engagement,Regular,Chittagong,Chandpur,14,1034.82
CUST-BD-03970,Bristy Hossain,50,Female,High-Value,Loyal,Sylhet,Moulvibazar,22,140217.8
CUST-BD-00388,Mahabub Banik,57,Male,Moderate-Spender,Reactivated,Sylhet,Sylhet,24,67516.33
CUST-BD-00027,Popy Ghosh,21,Female,High-Value,Regular,Chittagong,Feni,4,413610.01
CUST-BD-00628,Nusrat Khan,33,Female,Moderate-Spender,Churned-Risk,Khulna,Jessore,6,64537.55
CUST-BD-03487,Rakib Banik,53,Male,Moderate-Spender,Regular,Mymensingh,Mymensingh,23,66278.03
CUST-BD-02677,Tanvir Banik,39,Male,VIP-Platinum,New,Barisal,Patuakhali,11,1101547.66
CUST-BD-02829,Rakib Mondal,46,Male,Moderate-Spender,New,Chittagong,Feni,4,36783.02
CUST-BD-01592,Tasnim Das,18,Female,High-Value,Loyal,Khulna,Khulna,23,371125.48
CUST-BD-01600,Hasan Paul,26,Male,Moderate-Spender,Loyal,Chittagong,Comilla,9,41620.92
CUST-BD-04997,Jamal Talukder,43,Male,High-Value,Regular,Dhaka,Munshiganj,23,212703.32
CUST-BD-02500,Sohel Islam,39,Male,High-Value,Regular,Rangpur,Rangpur,16,359394.02
CUST-BD-04540,Liton Bhuiyan,44,Male,High-Value,Regular,Dhaka,Munshiganj,22,429380.83
CUST-BD-01219,Shafiq Bhuiyan,24,Male,Moderate-Spender,Churned-Risk,Chittagong,Chittagong,7,44597.15
CUST-BD-00648,Sumaiya Sarkar,34,Female,Moderate-Spender,Churned-Risk,Chittagong,Feni,16,69031.67
CUST-BD-01140,Shahid Ghosh,43,Male,High-Value,Regular,Barisal,Bhola,9,87460.77
CUST-BD-00823,Popy Akter,62,Female,Low-Engagement,Regular,Dhaka,Munshiganj,19,14363.3
CUST-BD-03084,Kaniz Sheikh,21,Female,Low-Engagement,Regular,Dhaka,Dhaka,22,14094.92
CUST-BD-00419,Sazzad Molla,49,Male,Moderate-Spender,New,Khulna,Chuadanga,23,66355.99
CUST-BD-02358,Meghla Khan,36,Female,Low-Engagement,New,Dhaka,Narayanganj,2,6146.21
CUST-BD-04477,Hussain Biswas,29,Male,High-Value,Regular,Sylhet,Sunamganj,10,124337.57
CUST-BD-01502,Jamal Hawlader,28,Male,Moderate-Spender,Reactivated,Mymensingh,Sherpur,14,21419.16
CUST-BD-01690,Shayla Sarkar,31,Female,Moderate-Spender,Regular,Dhaka,Gazipur,1,28269.15
CUST-BD-04207,Imran Hossain,40,Male,High-Value,Regular,Dhaka,Dhaka,3,182402.96
CUST-BD-01264,Sabrina Hawlader,23,Female,Moderate-Spender,Regular,Barisal,Bhola,22,59711.0
CUST-BD-02898,Kaniz Majumder,55,Female,Moderate-Spender,New,Barisal,Barisal,11,78096.19
CUST-BD-00687,Rifat Hossain,32,Male,Moderate-Spender,Churned-Risk,Sylhet,Moulvibazar,5,10812.19
CUST-BD-04505,Naim Das,32,Male,Low-Engagement,Regular,Mymensingh,Sherpur,10,3986.54
CUST-BD-01629,Jamal Bhuiyan,35,Male,High-Value,Regular,Mymensingh,Mymensingh,8,442101.79
CUST-BD-01434,Anika Hossain,28,Female,Low-Engagement,New,Barisal,Pirojpur,22,8523.88
CUST-BD-00366,Shafiq Biswas,30,Male,Moderate-Spender,Loyal,Sylhet,Sylhet,17,59781.02
CUST-BD-01480,Riya Hawlader,29,Female,Moderate-Spender,New,Sylhet,Habiganj,4,63055.83
CUST-BD-04352,Tanvir Chowdhury,35,Male,Low-Engagement,Regular,Rajshahi,Sirajganj,15,9287.14
CUST-BD-00607,Meghla Biswas,25,Female,Low-Engagement,Regular,Chittagong,Cox's Bazar,5,9206.78
CUST-BD-03308,Jahangir Islam,39,Male,Moderate-Spender,New,Barisal,Patuakhali,11,73067.73
CUST-BD-02024,Hussain Mondal,19,Male,Moderate-Spender,New,Barisal,Pirojpur,18,21395.27
CUST-BD-01411,Riya Bhuiyan,50,Female,Moderate-Spender,Regular,Khulna,Satkhira,1,53768.93
CUST-BD-02073,Zubayer Hossain,36,Male,Moderate-Spender,Loyal,Chittagong,Feni,14,39833.92
CUST-BD-02789,Naim Sarkar,29,Male,Low-Engagement,Churned-Risk,Rangpur,Kurigram,23,19324.05
CUST-BD-02781,Noman Ahmed,45,Male,Moderate-Spender,Regular,Dhaka,Narayanganj,14,77865.52
CUST-BD-00350,Puja Islam,32,Female,Moderate-Spender,Regular,Chittagong,Feni,16,41863.84
CUST-BD-04258,Hussain Biswas,52,Male,Low-Engagement,Loyal,Mymensingh,Mymensingh,5,9366.84
CUST-BD-02306,Rahela Biswas,70,Female,High-Value,Churned-Risk,Barisal,Patuakhali,8,217215.78
CUST-BD-00699,Milon Saha,46,Male,Low-Engagement,Regular,Sylhet,Habiganj,6,15868.03
CUST-BD-04234,Mou Begum,41,Female,High-Value,Loyal,Chittagong,Chittagong,2,468091.07
CUST-BD-01380,Nusrat Bhuiyan,56,Female,Moderate-Spender,Regular,Rajshahi,Rajshahi,13,29072.08
CUST-BD-03310,Jahangir Talukder,34,Male,High-Value,Churned-Risk,Sylhet,Habiganj,10,55757.18
CUST-BD-00414,Farhan Islam,50,Male,High-Value,Churned-Risk,Rajshahi,Rajshahi,12,162270.62
CUST-BD-01222,Siam Ghosh,38,Male,High-Value,Regular,Barisal,Pirojpur,1,497712.22
CUST-BD-04056,Farhan Paul,37,Male,High-Value,New,Rajshahi,Natore,6,302232.32
CUST-BD-02249,Shayla Banik,32,Female,High-Value,New,Rajshahi,Natore,8,182545.49
CUST-BD-01403,Arif Saha,49,Male,Low-Engagement,Reactivated,Chittagong,Noakhali,1,3783.34
CUST-BD-02350,Rakib Begum,30,Male,Moderate-Spender,Reactivated,Mymensingh,Netrokona,2,14508.79
CUST-BD-01367,Shahid Chowdhury,34,Male,High-Value,New,Rajshahi,Bogura,20,67465.73
CUST-BD-03429,Hussain Begum,40,Male,Moderate-Spender,New,Rajshahi,Bogura,20,13632.0
CUST-BD-03634,Popy Islam,43,Female,Low-Engagement,Regular,Khulna,Satkhira,15,6264.97
CUST-BD-04306,Tania Rahman,18,Female,Low-Engagement,New,Rajshahi,Rajshahi,8,4841.51
CUST-BD-03520,Jannatul Chowdhury,18,Female,High-Value,Regular,Rajshahi,Rajshahi,4,271273.37
CUST-BD-04942,Jahangir Mia,32,Male,VIP-Platinum,Loyal,Khulna,Bagerhat,21,1537094.09
CUST-BD-02875,Rafi Paul,34,Male,Moderate-Spender,Churned-Risk,Barisal,Pirojpur,22,25304.09
CUST-BD-04988,Rifat Begum,35,Male,VIP-Platinum,New,Rajshahi,Sirajganj,1,1230025.64
CUST-BD-02291,Jamal Sarkar,55,Male,High-Value,Churned-Risk,Mymensingh,Jamalpur,6,378269.7
CUST-BD-04824,Mitu Mondal,34,Female,Low-Engagement,Regular,Mymensingh,Sherpur,1,10561.65
CUST-BD-04976,Jahangir Mia,18,Male,Moderate-Spender,Regular,Khulna,Bagerhat,18,72152.8
CUST-BD-03104,Zubayer Mia,47,Male,High-Value,Churned-Risk,Dhaka,Manikganj,11,181145.27
CUST-BD-02998,Zubayer Hossain,20,Male,Moderate-Spender,Regular,Mymensingh,Netrokona,13,69209.12
CUST-BD-00688,Meghla Das,30,Female,Low-Engagement,Reactivated,Sylhet,Sylhet,15,3607.19
CUST-BD-00107,Mou Saha,57,Female,Low-Engagement,Regular,Khulna,Chuadanga,5,12018.54
CUST-BD-02257,Kamrul Sheikh,45,Male,Low-Engagement,Reactivated,Chittagong,Feni,24,13970.09
CUST-BD-00428,Bristy Rahman,43,Female,Moderate-Spender,New,Dhaka,Munshiganj,16,50850.22
CUST-BD-01981,Naim Akter,23,Male,Moderate-Spender,Regular,Sylhet,Habiganj,7,35051.53
CUST-BD-04645,Rahim Bhuiyan,42,Male,Low-Engagement,Regular,Mymensingh,Mymensingh,11,7357.02
CUST-BD-02528,Anwar Bhuiyan,42,Male,Low-Engagement,New,Mymensingh,Jamalpur,19,18742.56
CUST-BD-04402,Kamrul Ahmed,47,Male,High-Value,New,Rangpur,Kurigram,6,134283.99
CUST-BD-03217,Sazzad Hawlader,18,Male,High-Value,Regular,Khulna,Satkhira,18,170804.96
CUST-BD-02209,Muntasir Sarkar,31,Male,VIP-Platinum,Reactivated,Khulna,Chuadanga,6,1106083.68
CUST-BD-00936,Mithila Majumder,28,Female,Moderate-Spender,Regular,Rajshahi,Bogura,8,36131.37
CUST-BD-02725,Sadia Rahman,58,Female,High-Value,Reactivated,Sylhet,Sylhet,15,222724.24
CUST-BD-01512,Bristy Dey,32,Female,Low-Engagement,Churned-Risk,Mymensingh,Jamalpur,13,6322.71
CUST-BD-00904,Mahabub Molla,50,Male,Low-Engagement,New,Khulna,Bagerhat,18,8638.05
CUST-BD-02694,Sadia Begum,33,Female,Low-Engagement,Loyal,Rangpur,Kurigram,6,1565.05
CUST-BD-03699,Sumaiya Mia,46,Female,Moderate-Spender,Regular,Barisal,Patuakhali,12,67295.45
CUST-BD-02448,Mithila Saha,32,Female,VIP-Platinum,Regular,Sylhet,Sylhet,18,834727.47
CUST-BD-02451,Rafi Begum,24,Male,High-Value,Regular,Chittagong,Comilla,10,241185.1
CUST-BD-04240,Fatema Banik,34,Female,Moderate-Spender,Loyal,Chittagong,Noakhali,5,68517.71
CUST-BD-03156,Bristy Rahman,18,Female,Moderate-Spender,New,Chittagong,Feni,24,19887.82
CUST-BD-01137,Milon Sarkar,49,Male,Low-Engagement,Loyal,Mymensingh,Netrokona,23,6764.79
CUST-BD-01346,Noman Sheikh,18,Male,Moderate-Spender,Loyal,Sylhet,Moulvibazar,19,64351.38
CUST-BD-03559,Riya Sarkar,33,Female,Moderate-Spender,Regular,Chittagong,Feni,14,25151.91
CUST-BD-04981,Zubayer Ghosh,20,Male,Moderate-Spender,Regular,Sylhet,Habiganj,6,44450.83
CUST-BD-04266,Sohel Biswas,40,Male,VIP-Platinum,Regular,Dhaka,Narayanganj,22,583899.07
CUST-BD-03648,Lamiya Ahmed,37,Female,Moderate-Spender,Regular,Dhaka,Narayanganj,16,12572.35
CUST-BD-01046,Laboni Molla,45,Female,High-Value,New,Mymensingh,Mymensingh,14,93591.8
CUST-BD-02364,Kaniz Sikder,48,Female,Moderate-Spender,Loyal,Khulna,Satkhira,5,74040.07
