Transaction_ID,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Segment,Customer_Type,Division,District,Transaction_Date,Year,Month,Month_Name,Quarter,Week_Number,Day_of_Week,Season,Business_Category,Business_Sub_Category,Business_Type,Employee_Count,Annual_Revenue_BDT,Product_Name,Quantity,Unit_Price_BDT,Gross_Amount_BDT,Discount_Percent,Discount_Amount_BDT,Net_Amount_BDT,Profit_Margin_Percent,Profit_Amount_BDT,Payment_Method,Order_Channel,Delivery_Days,Delivery_Status,Is_Returned,Return_Reason,Purchase_Frequency_Monthly,Days_Since_Last_Purchase,Customer_Lifetime_Value_BDT,Marketing_Channel,Campaign_Type,Stock_Level,Customer_Satisfaction_Score
TXN-BD-000063,CUST-BD-01866,Hasan Biswas,18,Male,Low-Engagement,Regular,Khulna,Chuadanga,2023-08-26,2023,8,August,Q3,34,Saturday,Eid-ul-Adha Season,Garments & RMG,Accessories Supplier,SME,47,50162081.77,Ladies Blouse,1,8941.21,8941.21,8.77,784.14,8157.07,23.86,1946.28,Cash,Online Website,8,On-Time,No,,2,342,13500.09,TV Advertisement,Flash Sale,Low,4.8
TXN-BD-000064,CUST-BD-03452,Anika Hossain,19,Female,Moderate-Spender,Regular,Barisal,Barisal,2024-05-25,2024,5,May,Q2,21,Saturday,Regular Season,IT Services,Freelancing Agency,SME,27,51448798.21,Graphic Design,5,214571.97,1072859.85,7.36,78962.48,993897.37,45.08,448048.93,Cash,In-Store,0,In-Store Pickup,No,,4,103,53467.26,TV Advertisement,,High,4.3
TXN-BD-000065,CUST-BD-00034,Laboni Rahman,22,Female,Moderate-Spender,Loyal,Khulna,Bagerhat,2023-10-02,2023,10,October,Q4,40,Monday,Regular Season,Real Estate,Commercial Space,MNC,19493,236930772635.18,Commercial Space,1,2554549.9,2554549.9,2.72,69483.76,2485066.14,33.24,826035.98,Cash,Online Website,13,On-Time,No,,1,146,32132.4,Referral,Loyalty Reward,Medium,4.2
TXN-BD-000066,CUST-BD-04857,Nusrat Biswas,45,Female,Moderate-Spender,Regular,Dhaka,Narsingdi,2024-05-23,2024,5,May,Q2,21,Thursday,Regular Season,Education,Coaching Center,SME,5,5771931.08,Monthly Tuition,6,20512.38,123074.28,9.1,11199.76,111874.52,53.0,59293.5,Bank Transfer,In-Store,0,In-Store Pickup,No,,14,336,45075.96,Email,Ramadan Special,High,3.3
TXN-BD-000067,CUST-BD-02785,Sabbir Roy,29,Male,Moderate-Spender,Loyal,Barisal,Pirojpur,2023-10-03,2023,10,October,Q4,40,Tuesday,Regular Season,Agriculture,Seed Company,SME,5,5940236.39,Pesticide,1,9863.9,9863.9,14.65,1445.06,8418.84,14.08,1185.37,Nexus Card,Mobile App,13,On-Time,No,,19,204,13777.8,Influencer,Seasonal Discount,High,4.1
TXN-BD-000068,CUST-BD-04360,Sumaiya Majumder,43,Female,Moderate-Spender,Loyal,Chittagong,Comilla,2023-02-04,2023,2,February,Q1,5,Saturday,Winter Season,Transportation,Freight,Startup,20,14161612.33,Delivery Charge,6,6183.42,37100.52,11.29,4188.65,32911.87,28.15,9264.69,MasterCard,Facebook/Social Media,1,On-Time,No,,24,12,66142.88,Social Media,Seasonal Discount,High,3.6
TXN-BD-000069,CUST-BD-02512,Imran Nath,41,Male,Moderate-Spender,Regular,Mymensingh,Sherpur,2023-04-14,2023,4,April,Q2,15,Friday,Eid-ul-Fitr Season,Electronics,Electronics Accessories,SME,31,51418264.49,Charger,1,42092.52,42092.52,11.52,4849.06,37243.46,7.1,2644.29,bKash,Mobile App,5,On-Time,No,,1,135,71831.14,Social Media,New Customer Offer,Medium,4.2
TXN-BD-000070,CUST-BD-04501,Anwar Hawlader,23,Male,Moderate-Spender,Regular,Rajshahi,Rajshahi,2021-06-12,2021,6,June,Q2,23,Saturday,Rainy Season,E-Commerce,Online Marketplace,Social Enterprise,30,44558330.11,Sports Equipment,6,11005.46,66032.76,13.47,8894.61,57138.15,14.11,8062.19,Nagad,Online Website,14,On-Time,No,,5,177,47614.94,Social Media,Flash Sale,High,3.6
TXN-BD-000071,CUST-BD-01893,Rahim Dey,29,Male,Moderate-Spender,Regular,Barisal,Barisal,2022-10-24,2022,10,October,Q4,43,Monday,Regular Season,Fashion & Apparel,Readymade Clothing,Social Enterprise,39,32826779.05,Saree,1,7189.57,7189.57,10.57,759.94,6429.63,38.82,2495.98,Dutch-Bangla MFS,Mobile App,7,On-Time,No,,14,75,12563.11,TV Advertisement,,High,3.8
TXN-BD-000072,CUST-BD-00441,Hussain Das,39,Male,Moderate-Spender,Loyal,Khulna,Chuadanga,2024-04-29,2024,4,April,Q2,18,Monday,Eid-ul-Fitr Season,Agriculture,Fish Farm,SME,38,21883554.77,Irrigation Pump,1,37887.29,37887.29,13.14,4978.39,32908.9,13.67,4498.65,bKash,In-Store,0,In-Store Pickup,No,,4,262,52394.4,Social Media,,Medium,2.8
TXN-BD-000073,CUST-BD-00611,Shafiq Nath,42,Male,High-Value,Regular,Barisal,Bhola,2022-03-09,2022,3,March,Q1,10,Wednesday,Pohela Boishakh Period,Real Estate,Housing Developer,Startup,20,23674429.88,Parking Space,1,2643892.52,2643892.52,13.95,368823.01,2275069.51,26.06,592883.11,Cash,WhatsApp Order,9,On-Time,No,,21,63,135720.38,Social Media,,Medium,3.9
TXN-BD-000074,CUST-BD-01475,Anika Paul,25,Female,Moderate-Spender,Loyal,Mymensingh,Jamalpur,2021-09-21,2021,9,September,Q3,38,Tuesday,Post-Eid Regular,IT Services,Digital Marketing,SME,37,48274152.74,Cloud Hosting,8,397725.61,3181804.88,9.7,308635.07,2873169.81,30.06,863674.84,Nagad,Online Website,9,On-Time,No,,21,136,65772.75,Word of Mouth,,Medium,3.9
TXN-BD-000075,CUST-BD-02255,Bristy Mia,19,Female,Moderate-Spender,Regular,Dhaka,Gazipur,2024-10-21,2024,10,October,Q4,43,Monday,Regular Season,Healthcare,Clinic,MNC,4333,23204443719.23,Vitamins,1,26809.22,26809.22,13.3,3565.63,23243.59,28.84,6703.45,bKash,In-Store,0,In-Store Pickup,No,,15,333,60067.31,Influencer,,High,3.2
TXN-BD-000076,CUST-BD-03872,Meghla Begum,36,Female,Moderate-Spender,Reactivated,Khulna,Satkhira,2022-08-22,2022,8,August,Q3,34,Monday,Eid-ul-Adha Season,Food & Beverage,Catering Service,SME,39,55341066.51,Bread,1,1800.1,1800.1,10.98,197.65,1602.45,39.98,640.66,Cash,In-Store,0,In-Store Pickup,No,,23,338,73991.66,Social Media,,High,2.8
TXN-BD-000077,CUST-BD-03734,Naim Das,36,Male,Low-Engagement,Reactivated,Barisal,Bhola,2023-11-13,2023,11,November,Q4,46,Monday,Year-End & Winter Sale,E-Commerce,D2C Brand,SME,36,75638400.72,Beauty Products,5,40466.69,202333.45,0.58,1173.53,201159.92,22.55,45361.56,bKash,Mobile App,10,Delayed,No,,17,228,7417.27,Influencer,,Medium,2.4
TXN-BD-000078,CUST-BD-04064,Tanvir Mondal,38,Male,VIP-Platinum,Regular,Barisal,Patuakhali,2023-04-09,2023,4,April,Q2,14,Sunday,Eid-ul-Fitr Season,Fashion & Apparel,Readymade Clothing,MNC,4759,16596901429.07,Sandals,1,2914.31,2914.31,11.58,337.48,2576.83,42.16,1086.39,Cash,Online Website,12,Delayed,No,,14,340,365332.64,SMS Marketing,Loyalty Reward,Low,3.0
TXN-BD-000079,CUST-BD-04635,Jahangir Akter,26,Male,Moderate-Spender,Loyal,Sylhet,Moulvibazar,2022-11-05,2022,11,November,Q4,44,Saturday,Year-End & Winter Sale,Fashion & Apparel,Readymade Clothing,Startup,21,15982706.0,Shoes,1,11037.18,11037.18,20.65,2279.18,8758.0,29.02,2541.57,Cash,In-Store,0,In-Store Pickup,No,,17,232,10405.06,TV Advertisement,Referral Bonus,Out-of-Stock,4.3
TXN-BD-000080,CUST-BD-02883,Mahabub Ahmed,27,Male,Moderate-Spender,Regular,Sylhet,Moulvibazar,2024-03-10,2024,3,March,Q1,10,Sunday,Pohela Boishakh Period,Fashion & Apparel,Accessories,Large Enterprise,1302,3646575098.43,Shalwar Kameez,1,1893.9,1893.9,9.84,186.36,1707.54,37.32,637.25,Cash,Agent/Reseller,7,Delayed,No,,13,330,15384.58,Referral,,Medium,2.2
TXN-BD-000081,CUST-BD-00584,Munni Sarkar,62,Female,Low-Engagement,Regular,Dhaka,Manikganj,2022-11-10,2022,11,November,Q4,45,Thursday,Year-End & Winter Sale,Agriculture,Seed Company,SME,9,7268811.32,Irrigation Pump,1,31877.19,31877.19,4.26,1357.97,30519.22,11.59,3537.18,bKash,Phone Order,14,On-Time,No,,18,323,14425.89,Referral,New Customer Offer,Low,4.1
TXN-BD-000082,CUST-BD-04613,Nusrat Das,52,Female,Low-Engagement,New,Mymensingh,Sherpur,2021-04-14,2021,4,April,Q2,15,Wednesday,Eid-ul-Fitr Season,Fashion & Apparel,Garments,SME,6,9504215.1,Panjabi,7,7350.94,51456.58,16.33,8402.86,43053.72,35.65,15348.65,DBBL Nexus,Phone Order,7,On-Time,Yes,Product Defective,17,334,7845.5,TV Advertisement,Eid Festival Sale,Out-of-Stock,1.5
TXN-BD-000083,CUST-BD-04063,Rakib Biswas,23,Male,Moderate-Spender,Regular,Chittagong,Comilla,2021-04-20,2021,4,April,Q2,16,Tuesday,Eid-ul-Fitr Season,Transportation,Freight,Large Enterprise,1683,3337408366.8,Delivery Charge,4,2962.49,11849.96,10.81,1280.98,10568.98,21.96,2320.95,Cash,Online Website,10,On-Time,No,,20,147,75258.48,Social Media,Referral Bonus,Low,4.9
TXN-BD-000084,CUST-BD-02851,Shamima Khan,28,Female,Moderate-Spender,Regular,Dhaka,Manikganj,2024-10-15,2024,10,October,Q4,42,Tuesday,Regular Season,Transportation,Courier Service,Startup,7,4931769.02,Subscription Plan,2,2679.35,5358.7,5.38,288.3,5070.4,25.86,1311.21,Nagad,In-Store,0,In-Store Pickup,No,,15,334,74949.57,SMS Marketing,,High,2.7
TXN-BD-000085,CUST-BD-02214,Hasan Roy,29,Male,Low-Engagement,Loyal,Rajshahi,Rajshahi,2022-09-06,2022,9,September,Q3,36,Tuesday,Post-Eid Regular,Electronics,Home Appliances,Startup,27,24568111.37,Laptop,1,91562.81,91562.81,13.57,12425.07,79137.74,19.57,15487.26,Visa Card,Mobile App,2,On-Time,No,,17,73,19069.8,Email,Eid Festival Sale,High,4.4
TXN-BD-000086,CUST-BD-02715,Mahabub Talukder,39,Male,High-Value,New,Khulna,Jessore,2023-10-07,2023,10,October,Q4,40,Saturday,Regular Season,Telecom,Mobile Operator,MNC,12124,64618913392.91,Data Package,1,3217.57,3217.57,11.67,375.49,2842.08,33.01,938.17,Cash,Online Website,5,On-Time,No,,7,273,184215.47,Referral,,Out-of-Stock,3.6
TXN-BD-000087,CUST-BD-03058,Shamima Mia,37,Female,Moderate-Spender,Regular,Sylhet,Habiganj,2023-06-09,2023,6,June,Q2,23,Friday,Rainy Season,Telecom,Mobile Operator,SME,35,112060645.54,SIM Card,1,1557.7,1557.7,23.88,371.98,1185.72,26.93,319.31,bKash,Online Website,7,On-Time,No,,19,139,27283.96,,Eid Festival Sale,Medium,3.6
TXN-BD-000088,CUST-BD-03101,Rifat Biswas,26,Male,Moderate-Spender,Regular,Barisal,Barisal,2022-04-26,2022,4,April,Q2,17,Tuesday,Eid-ul-Fitr Season,Electronics,Mobile Shop,Social Enterprise,10,11030437.96,Smart TV,1,92075.16,92075.16,12.61,11610.68,80464.48,11.29,9084.44,Nagad,Facebook/Social Media,14,On-Time,No,,21,245,16144.71,Word of Mouth,Seasonal Discount,Medium,4.4
TXN-BD-000089,CUST-BD-01245,Tania Hawlader,27,Female,Low-Engagement,Reactivated,Barisal,Pirojpur,2023-09-10,2023,9,September,Q3,36,Sunday,Post-Eid Regular,Electronics,Mobile Shop,SME,26,50922193.6,AC Unit,1,39613.18,39613.18,0.55,217.87,39395.31,16.75,6598.71,Nexus Card,Online Website,11,On-Time,No,,10,51,5290.78,Email,,High,4.1
TXN-BD-000090,CUST-BD-02428,Jahangir Islam,34,Male,Low-Engagement,Regular,Sylhet,Sunamganj,2023-02-08,2023,2,February,Q1,6,Wednesday,Winter Season,Transportation,Freight,SME,19,33722504.98,Delivery Charge,1,3612.92,3612.92,5.96,215.33,3397.59,29.02,985.98,Rocket,In-Store,0,In-Store Pickup,No,,1,333,17685.55,Email,,High,3.7
TXN-BD-000091,CUST-BD-04948,Rahim Majumder,18,Male,Low-Engagement,Loyal,Mymensingh,Netrokona,2023-02-13,2023,2,February,Q1,7,Monday,Winter Season,E-Commerce,Online Marketplace,SME,35,67519014.94,Electronics,8,18373.02,146984.16,4.33,6364.41,140619.75,22.79,32047.24,Cash,Mobile App,4,On-Time,No,,19,227,1926.85,Word of Mouth,,Medium,4.5
TXN-BD-000092,CUST-BD-03173,Kamrul Nath,19,Male,Moderate-Spender,Regular,Dhaka,Munshiganj,2024-05-31,2024,5,May,Q2,22,Friday,Regular Season,Banking & Finance,Bank,Startup,21,42411131.16,DPS,4,167864.72,671458.88,14.64,98301.58,573157.3,26.78,153491.52,bKash,In-Store,0,In-Store Pickup,No,,11,251,56990.43,Influencer,Seasonal Discount,High,3.5
TXN-BD-000093,CUST-BD-02853,Laboni Das,21,Female,Low-Engagement,Regular,Dhaka,Munshiganj,2024-01-14,2024,1,January,Q1,2,Sunday,Winter Season,IT Services,Web Development,SME,33,57387373.59,SEO Service,1,116783.28,116783.28,19.72,23029.66,93753.62,55.93,52436.4,Nagad,Online Website,2,On-Time,No,,11,19,16438.48,Email,Loyalty Reward,Out-of-Stock,3.9
TXN-BD-000094,CUST-BD-00948,Nasreen Banik,26,Female,Moderate-Spender,Loyal,Rajshahi,Rajshahi,2024-03-13,2024,3,March,Q1,11,Wednesday,Pohela Boishakh Period,Agriculture,Agro Processing,SME,21,16297431.4,Pesticide,2,27826.79,55653.58,6.47,3600.79,52052.79,17.13,8916.64,Bank Transfer,Online Website,13,On-Time,No,,13,268,23726.08,Social Media,Referral Bonus,High,4.2
TXN-BD-000095,CUST-BD-04990,Rakib Roy,63,Male,High-Value,New,Chittagong,Feni,2021-05-16,2021,5,May,Q2,19,Sunday,Regular Season,Electronics,Computer Store,SME,39,73957429.07,Charger,1,108713.92,108713.92,25.81,28059.06,80654.86,17.17,13848.44,Cash,In-Store,0,In-Store Pickup,No,,23,340,132130.34,Social Media,Loyalty Reward,High,3.8
TXN-BD-000096,CUST-BD-00514,Karim Dey,24,Male,High-Value,Regular,Sylhet,Moulvibazar,2022-03-20,2022,3,March,Q1,11,Sunday,Pohela Boishakh Period,Real Estate,Property Management,SME,45,82270936.66,Apartment (sq ft),1,3382042.59,3382042.59,17.82,602679.99,2779362.6,16.86,468600.53,Cash,Facebook/Social Media,12,On-Time,No,,5,157,333293.19,SMS Marketing,Eid Festival Sale,High,4.1
TXN-BD-000097,CUST-BD-01825,Sumaiya Roy,37,Female,Moderate-Spender,Loyal,Chittagong,Noakhali,2022-07-31,2022,7,July,Q3,30,Sunday,Rainy Season,Garments & RMG,Woven Factory,SME,48,34710186.48,Polo Shirt,6,3493.87,20963.22,22.88,4796.38,16166.84,17.42,2816.26,Nagad,In-Store,0,In-Store Pickup,No,,20,274,29911.14,Social Media,Loyalty Reward,Out-of-Stock,2.8
TXN-BD-000098,CUST-BD-04282,Belal Chowdhury,18,Male,Low-Engagement,Churned-Risk,Chittagong,Noakhali,2024-05-06,2024,5,May,Q2,19,Monday,Regular Season,Retail,Departmental Store,SME,32,30212512.1,Rice (kg),2,3625.23,7250.46,9.61,696.77,6553.69,6.5,425.99,MasterCard,Online Website,10,On-Time,No,,12,78,12102.52,Social Media,,Medium,4.2
TXN-BD-000099,CUST-BD-02805,Puja Islam,33,Female,Low-Engagement,New,Mymensingh,Mymensingh,2024-06-01,2024,6,June,Q2,22,Saturday,Rainy Season,Electronics,Mobile Shop,SME,31,51418264.49,Refrigerator,1,9498.5,9498.5,14.88,1413.38,8085.12,10.17,822.26,Cash,WhatsApp Order,0,On-Time,No,,8,166,4939.37,Email,New Customer Offer,Medium,5.0
TXN-BD-000100,CUST-BD-04260,Shamima Sikder,24,Female,Low-Engagement,Regular,Barisal,Barisal,2024-12-08,2024,12,December,Q4,49,Sunday,Year-End & Winter Sale,Telecom,Mobile Operator,SME,7,13331445.03,Data Package,2,352.39,704.78,1.85,13.04,691.74,33.69,233.05,Nagad,Online Website,12,On-Time,No,,22,331,13332.61,SMS Marketing,Ramadan Special,Low,4.1
TXN-BD-000101,CUST-BD-04691,Lamiya Islam,34,Female,Moderate-Spender,Reactivated,Khulna,Bagerhat,2021-07-25,2021,7,July,Q3,29,Sunday,Rainy Season,Garments & RMG,Woven Factory,SME,37,51068121.07,Jacket,2,8263.36,16526.72,2.13,352.02,16174.7,22.91,3705.62,Visa Card,In-Store,0,In-Store Pickup,No,,10,249,18827.75,Social Media,,High,4.3
TXN-BD-000102,CUST-BD-01924,Rakib Banik,37,Male,Low-Engagement,Churned-Risk,Dhaka,Gazipur,2024-11-29,2024,11,November,Q4,48,Friday,Year-End & Winter Sale,Education,Vocational Training,Large Enterprise,4828,5275005605.25,Certificate Program,1,8709.91,8709.91,14.87,1295.16,7414.75,45.95,3407.08,Cash,Mobile App,4,On-Time,No,,6,161,12885.99,Social Media,Loyalty Reward,Medium,3.7
TXN-BD-000103,CUST-BD-00841,Naim Bhuiyan,34,Male,Moderate-Spender,New,Mymensingh,Sherpur,2024-08-20,2024,8,August,Q3,34,Tuesday,Eid-ul-Adha Season,Transportation,Freight,SME,43,56503824.71,Delivery Charge,1,6389.77,6389.77,9.09,580.83,5808.94,27.86,1618.37,Cheque,Facebook/Social Media,3,On-Time,No,,11,313,61585.94,SMS Marketing,,High,4.6
TXN-BD-000104,CUST-BD-01206,Nusrat Rahman,35,Female,Moderate-Spender,Loyal,Chittagong,Chittagong,2023-10-11,2023,10,October,Q4,41,Wednesday,Regular Season,Food & Beverage,Bakery,SME,15,31908891.39,Pizza,2,1491.74,2983.48,5.26,156.93,2826.55,19.34,546.65,Upay,Online Website,12,Delayed,No,,21,283,66415.78,Word of Mouth,,High,2.9
TXN-BD-000105,CUST-BD-02669,Noman Hawlader,41,Male,Moderate-Spender,Loyal,Rangpur,Lalmonirhat,2021-01-14,2021,1,January,Q1,2,Thursday,Winter Season,Telecom,ISP,SME,28,66737291.75,Broadband Plan,1,4056.71,4056.71,18.57,753.33,3303.38,26.11,862.51,Nexus Card,Facebook/Social Media,2,On-Time,No,,2,195,35340.86,SMS Marketing,New Customer Offer,Medium,3.7
TXN-BD-000106,CUST-BD-00191,Sabbir Biswas,29,Male,High-Value,Regular,Dhaka,Gazipur,2022-01-19,2022,1,January,Q1,3,Wednesday,Winter Season,Healthcare,Medical Supplies,Startup,25,25890153.5,Vitamins,1,76301.04,76301.04,26.92,20540.24,55760.8,18.14,10115.01,Nagad,Phone Order,7,Delayed,No,,18,347,470016.94,Email,New Customer Offer,Medium,3.1
TXN-BD-000107,CUST-BD-00165,Riya Banik,46,Female,Moderate-Spender,Regular,Dhaka,Manikganj,2021-10-06,2021,10,October,Q4,40,Wednesday,Regular Season,Banking & Finance,MFI,SME,50,108187854.12,Remittance,3,471628.4,1414885.2,6.81,96353.68,1318531.52,41.25,543894.25,Nagad,Online Website,0,Returned,Yes,Wrong Item Delivered,7,147,73633.5,Word of Mouth,,Low,2.7
TXN-BD-000108,CUST-BD-00736,Mahabub Islam,40,Male,High-Value,Loyal,Mymensingh,Sherpur,2023-06-28,2023,6,June,Q2,26,Wednesday,Rainy Season,Telecom,Recharge Shop,MNC,18352,138337932335.91,Mobile Recharge,1,2312.49,2312.49,11.59,268.02,2044.47,39.75,812.68,Nagad,In-Store,0,In-Store Pickup,No,,2,277,129345.72,,,High,3.5
TXN-BD-000109,CUST-BD-03198,Arif Molla,18,Male,Moderate-Spender,Churned-Risk,Dhaka,Manikganj,2024-04-09,2024,4,April,Q2,15,Tuesday,Eid-ul-Fitr Season,IT Services,Software Company,Startup,27,18587831.61,SEO Service,2,365495.89,730991.78,9.59,70102.11,660889.67,54.08,357409.13,bKash,In-Store,0,In-Store Pickup,No,,2,82,47128.09,SMS Marketing,Referral Bonus,Low,3.2
TXN-BD-000110,CUST-BD-02299,Sadia Nath,42,Female,Moderate-Spender,Churned-Risk,Mymensingh,Mymensingh,2024-07-06,2024,7,July,Q3,27,Saturday,Rainy Season,Healthcare,Diagnostic Center,MNC,6038,24130790797.91,MRI Scan,2,82017.59,164035.18,21.12,34644.23,129390.95,28.53,36915.24,Visa Card,In-Store,0,In-Store Pickup,No,,16,287,45801.55,Social Media,New Customer Offer,Medium,3.4
TXN-BD-000111,CUST-BD-00609,Tasnim Biswas,18,Female,Low-Engagement,New,Sylhet,Sunamganj,2024-10-20,2024,10,October,Q4,42,Sunday,Regular Season,Banking & Finance,Investment Firm,SME,41,165057220.3,FDR,10,274097.1,2740971.0,3.84,105253.29,2635717.71,41.22,1086442.84,Cash,Mobile App,9,On-Time,No,,21,8,11626.63,,,Medium,4.6
TXN-BD-000112,CUST-BD-03454,Hasan Ghosh,28,Male,High-Value,New,Chittagong,Noakhali,2022-09-19,2022,9,September,Q3,38,Monday,Post-Eid Regular,Agriculture,Agro Processing,SME,49,24092428.82,Vegetable Seeds,1,4390.31,4390.31,20.85,915.38,3474.93,12.32,428.11,Nagad,Mobile App,10,Delayed,No,,5,315,108813.12,SMS Marketing,Seasonal Discount,High,3.2
TXN-BD-000113,CUST-BD-04215,Mou Hossain,35,Female,Low-Engagement,Regular,Chittagong,Noakhali,2022-09-07,2022,9,September,Q3,36,Wednesday,Post-Eid Regular,E-Commerce,D2C Brand,SME,15,28814356.84,Electronics,1,39910.76,39910.76,10.38,4142.74,35768.02,14.52,5193.52,Cash,In-Store,0,In-Store Pickup,Yes,Product Defective,16,105,11554.89,SMS Marketing,New Customer Offer,Medium,2.8
TXN-BD-000114,CUST-BD-02345,Nadia Akter,18,Female,Moderate-Spender,New,Barisal,Barisal,2024-12-12,2024,12,December,Q4,50,Thursday,Year-End & Winter Sale,Banking & Finance,Investment Firm,SME,37,120631164.39,Credit Card,2,522659.77,1045319.54,12.01,125542.88,919776.66,25.24,232151.63,MasterCard,In-Store,0,In-Store Pickup,No,,7,254,71951.26,SMS Marketing,,Low,3.9
TXN-BD-000115,CUST-BD-00450,Zubayer Saha,22,Male,High-Value,Loyal,Sylhet,Sylhet,2023-05-04,2023,5,May,Q2,18,Thursday,Regular Season,Food & Beverage,Fast Food,Startup,26,15205238.19,Sweets,5,209.9,1049.5,10.82,113.56,935.94,41.76,390.85,Rocket,In-Store,0,In-Store Pickup,No,,19,263,237212.47,,Referral Bonus,High,4.0
TXN-BD-000116,CUST-BD-03871,Tasnim Bhuiyan,18,Female,Moderate-Spender,Regular,Dhaka,Gazipur,2022-06-20,2022,6,June,Q2,25,Monday,Rainy Season,Fashion & Apparel,Garments,SME,40,32552813.38,Shalwar Kameez,17,1184.47,20135.99,4.16,837.66,19298.33,22.74,4388.44,Bank Transfer,Phone Order,1,On-Time,No,,8,4,34504.86,SMS Marketing,,Medium,4.0
TXN-BD-000117,CUST-BD-00139,Lamiya Sheikh,44,Female,Moderate-Spender,Reactivated,Dhaka,Manikganj,2022-03-21,2022,3,March,Q1,12,Monday,Pohela Boishakh Period,Retail,General Store,SME,11,16921850.38,Personal Care,1,2588.61,2588.61,18.17,470.35,2118.26,13.42,284.27,bKash,In-Store,0,In-Store Pickup,No,,4,13,69310.9,Social Media,Eid Festival Sale,High,4.1
TXN-BD-000118,CUST-BD-03247,Shahid Saha,40,Male,VIP-Platinum,Loyal,Rajshahi,Natore,2023-04-29,2023,4,April,Q2,17,Saturday,Eid-ul-Fitr Season,Food & Beverage,Bakery,SME,12,13459548.69,Pizza,1,1504.24,1504.24,27.76,417.58,1086.66,18.09,196.58,Nagad,In-Store,0,In-Store Pickup,Yes,Size Issue,14,166,782707.02,Social Media,,Medium,2.7
TXN-BD-000119,CUST-BD-00263,Karim Talukder,18,Male,Moderate-Spender,Regular,Sylhet,Sunamganj,2021-05-12,2021,5,May,Q2,19,Wednesday,Regular Season,Food & Beverage,Fast Food,SME,14,20503561.36,Biriyani,7,189.64,1327.48,13.06,173.37,1154.11,34.58,399.09,Nagad,Facebook/Social Media,13,On-Time,Yes,Size Issue,21,43,48909.55,Influencer,,High,2.2
TXN-BD-000120,CUST-BD-02313,Rahim Dey,37,Male,Moderate-Spender,Churned-Risk,Barisal,Bhola,2024-12-13,2024,12,December,Q4,50,Friday,Year-End & Winter Sale,Food & Beverage,Restaurant,Startup,16,11608445.65,Fried Chicken,1,356.73,356.73,18.01,64.25,292.48,32.14,94.0,Nagad,Online Website,13,Cancelled,No,,22,106,39978.56,Word of Mouth,Eid Festival Sale,Medium,3.0
TXN-BD-000121,CUST-BD-02559,Mou Molla,38,Female,High-Value,Regular,Sylhet,Sylhet,2023-01-13,2023,1,January,Q1,2,Friday,Winter Season,Retail,Convenience Store,SME,50,131382212.2,Lentils (kg),2,1351.83,2703.66,19.4,524.51,2179.15,7.53,164.09,Cash,In-Store,0,In-Store Pickup,No,,9,106,486453.45,Social Media,Referral Bonus,Medium,3.2
TXN-BD-000122,CUST-BD-02535,Tania Sarkar,29,Female,Moderate-Spender,Regular,Rangpur,Lalmonirhat,2022-03-30,2022,3,March,Q1,13,Wednesday,Pohela Boishakh Period,Real Estate,Property Management,SME,33,100148647.81,Commercial Space,1,1202001.53,1202001.53,12.95,155659.2,1046342.33,23.45,245367.28,Nagad,Online Website,5,On-Time,No,,19,265,52504.67,Social Media,,Medium,4.5
TXN-BD-000123,CUST-BD-00096,Fatema Rahman,18,Female,High-Value,New,Rangpur,Gaibandha,2023-01-12,2023,1,January,Q1,2,Thursday,Winter Season,Telecom,ISP,SME,43,81144195.74,Voice Bundle,1,3529.35,3529.35,13.29,469.05,3060.3,27.55,843.11,Cash,Online Website,5,On-Time,No,,8,201,321671.14,SMS Marketing,,High,3.7
TXN-BD-000124,CUST-BD-02380,Riya Mondal,38,Female,High-Value,Regular,Rangpur,Dinajpur,2023-01-13,2023,1,January,Q1,2,Friday,Winter Season,Retail,Grocery,Social Enterprise,38,40460760.66,Baby Products,1,4095.97,4095.97,23.57,965.42,3130.55,10.71,335.28,Cash,Online Website,12,On-Time,No,,11,179,68918.68,Social Media,Eid Festival Sale,High,3.6
TXN-BD-000125,CUST-BD-00265,Munni Das,31,Female,Moderate-Spender,Regular,Sylhet,Sunamganj,2021-08-04,2021,8,August,Q3,31,Wednesday,Eid-ul-Adha Season,Garments & RMG,Export Garments,Large Enterprise,3425,7398279636.77,Polo Shirt,1,9437.76,9437.76,9.9,934.34,8503.42,23.79,2022.96,Upay,Agent/Reseller,6,Delayed,No,,14,49,74031.88,TV Advertisement,Flash Sale,Low,2.6
TXN-BD-000126,CUST-BD-03534,Imran Sheikh,20,Male,Low-Engagement,Loyal,Sylhet,Habiganj,2023-03-13,2023,3,March,Q1,11,Monday,Pohela Boishakh Period,Real Estate,Land Broker,SME,48,254891797.28,Land Plot,1,5421297.67,5421297.67,10.76,583331.63,4837966.04,33.59,1625072.79,Nagad,Facebook/Social Media,10,On-Time,No,,22,285,17092.98,Social Media,Eid Festival Sale,Low,3.9
TXN-BD-000127,CUST-BD-02420,Sazzad Ghosh,19,Male,High-Value,New,Mymensingh,Mymensingh,2023-09-23,2023,9,September,Q3,38,Saturday,Post-Eid Regular,E-Commerce,B2C Platform,MNC,13065,86627161677.03,Sports Equipment,8,11395.89,91167.12,9.37,8542.36,82624.76,10.43,8617.76,Bank Transfer,Phone Order,7,On-Time,No,,20,33,228518.43,Influencer,,Out-of-Stock,4.0
